Business Name,Full Name,First Name,Last Name,Street Address,Valid To,State,Zip,Description,Phone Number,Phone Number 1,Email,Business_Site,Social_Media,Record_Type,Category,Rating,Reviews,Source_URL,Detail_Url,Services,Latitude,Longitude,Occupation,Business_Type,Lead_Source,State_Abrv,State_TZ,State_Type,SIC_Sectors,SIC_Categories,SIC_Industries,NAICS_Code,Quick_Occupation,Scraped_date,Meta_Description
"Debbie Bradshaw-Hart, Dyer Co. Commission",,,,1908 Lake Road,,TN,38024,,(731) 288-7366,,,http://www.,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/debbie-bradshaw-hart-dyer-co-commission-dyersburg-1101,,,,Government,,dyerchamber,,,,,,,,,2022-12-01 15:54:35,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Dyer County Circuit Court Clerk,,,,Dyer County Courthouse,,TN,38024,,(731) 286-7809,,,http://www.,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/dyer-county-circuit-court-clerk-dyersburg-1246,,,,Government,,dyerchamber,,,,,,,,,2022-12-01 15:54:35,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Dyersburg Family Eye Care,,,,1502 Brayton Avenue,,TN,38024,,(731) 285-5411,,,http://www.,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/dyersburg-family-eye-care-dyersburg-1277,,,,"Optometrists, Opthamologists",,dyerchamber,,,,,,,,,2022-12-01 15:54:35,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Dyersburg Tax Service,,,,505 Troy Avenue,,TN,38025-0748,,(731) 285-0140,,,http://www.,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/dyersburg-tax-service-dyersburg-1308,,,,Tax Preparers,,dyerchamber,,,,,,,,,2022-12-01 15:54:35,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Dyer County Branch NAACP #5586-B,,,,P.O. Box 1708,,TN,38024,,(731) 589-1321,,,,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/dyer-county-branch-naacp-5586-b-1244,,,,Clubs/Organizations,,dyerchamber,,,,,,,,,2022-12-01 15:54:35,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
"Delta Roofing, Siding & Supply Co.",,,,1910 Upper Finley Road,,TN,38025-1405,,(731) 287-0077,,,http://www.deltasiding.com,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/delta-roofing-siding-supply-co-1220,,,,Contractors/Developers,,dyerchamber,,,,,,,,,2022-12-01 15:54:35,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Discovery Park of America,,,,830 Everett Boulevard,,TN,38261,,(731) 885-5455,,,http://www.discoveryparkofamerica.com,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/discovery-park-of-america-3113,,,,Entertainment,,dyerchamber,,,,,,,,,2022-12-01 15:54:36,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
"Dyersburg Army Air Base Memorial Assoc., Inc.",,,,100 Veterans' Drive,,TN,38040,,(731) 836-7448,,,http://www.dyaab.us,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/dyersburg-army-air-base-memorial-assoc-inc-halls-1264,,,,Clubs/Organizations,,dyerchamber,,,,,,,,,2022-12-01 15:54:36,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Dyer County Road Superintendent,,,,1920 Pioneer Road,,TN,38024,,(731) 286-7838,,,http://www.,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/dyer-county-road-superintendent-dyersburg-1257,,,,Government,,dyerchamber,,,,,,,,,2022-12-01 15:54:36,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Dyersburg Self Storage,,,,2877 US Highway 51 S.,,TN,38024,,(731) 287-1302,,,http://www.dyersburgselfstorage.com,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/dyersburg-self-storage-2370,,,,Storage,,dyerchamber,,,,,,,,,2022-12-01 15:54:36,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Dyer County Commissioner,,,,421 Lattawoods Drive,,TN,38024,,(731) 285-5030 xHome,,,http://www.,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/dyer-county-commissioner-dyersburg-731-285-5030-xhome-2599,,,,Government,,dyerchamber,,,,,,,,,2022-12-01 15:54:36,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Direct Auto Insurance,,,,1295 Hwy 51 Byp W Ste C,,Tennessee,38024,,(731) 285-7000,,,,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/direct-auto-insurance-3416,,,,Insurance,,dyerchamber,,,,,,,,,2022-12-01 15:54:36,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Doggie Styles Mobile Grooming,,,,827 Slate Drive,,TN,38059,,(731) 676-8873,,,,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/doggie-styles-mobile-grooming-3437,,,,Pet Boarding/Grooming,,dyerchamber,,,,,,,,,2022-12-01 15:54:36,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
"Dyer - Lake CASA, Inc.",,,,1400 Hornbrook,,TN,38024,,(731) 334-0192,,,,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/dyer-lake-casa-inc-dyersburg-3102,,,,Clubs/Organizations,,dyerchamber,,,,,,,,,2022-12-01 15:54:36,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Don Crews,,,,1710 Clubhouse Dr,,TN,38024,,,,,,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/don-crews-3282,,,,,,dyerchamber,,,,,,,,,2022-12-01 15:54:36,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Dyersburg Sportsplex,,,,416 US Hwy 51 Bypass W,,TN,38024,,(731) 259-4070,,,http://www.dyersburgsportsplex.com,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/dyersburg-sportsplex-3424,,,,,,dyerchamber,,,,,,,,,2022-12-01 15:54:36,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Dyer County Sheriff,,,,401 E. Cedar Street,,TN,38024,,(731) 676-8844,,,,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/dyer-county-sheriff-dyersburg-731-676-8844-2957,,,,Government,,dyerchamber,,,,,,,,,2022-12-01 15:54:36,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Daylight Donuts,,,,1448 Hwy 51 Byp E,,TN,38024,,(731) 285-9640,,,,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/daylight-donuts-3407,,,,Restaurants,,dyerchamber,,,,,,,,,2022-12-01 15:54:36,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
"Dyer Distributing, LP",,,,1009 E. Court,,TN,38025-0608,,(731) 286-6619,,,http://www.,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/dyer-distributing-lp-dyersburg-1259,,,,Distribution/Warehousing,,dyerchamber,,,,,,,,,2022-12-01 15:54:36,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Don Medlin Company,,,,1197 St. Highway D,,MO,63830,,(573) 333-0663,,,http://www.donmedlinco.com,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/don-medlin-company-2322,,,,Farm Equipment,,dyerchamber,,,,,,,,,2022-12-01 15:54:36,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Dyersburg Pallet,,,,13231 Hwy 211,,TN,38059,,(731) 285-0503,,,http://www.,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/dyersburg-pallet-1298,,,,Pallets,,dyerchamber,,,,,,,,,2022-12-01 15:54:36,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Dyersburg Parks & Recreation Dept.,,,,1010 Recreation Drive,,TN,38024,,(731) 288-2562,,,http://www.,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/dyersburg-parks-recreation-dept-dyersburg-2660,,,,Recreation,,dyerchamber,,,,,,,,,2022-12-01 15:54:36,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
DaVita Lewis Creek Dialysis,,,,620 Mall Blvd Suite E,,TN,38024,,(731) 287-9448,,,http://www.davita.com,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/davita-lewis-creek-dialysis-3332,,,,Health Care Supplies/Service,,dyerchamber,,,,,,,,,2022-12-01 15:54:36,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
MCC Jackson,,,,1926 Emporium Drive,,TN,38305,,(731) 300-4500,(866) 805-5893,,https://www.mccjackson.net,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/mcc-jackson-3310,,,,Communications Equipment,,dyerchamber,,,,,,,,,2022-12-01 15:54:36,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Danfoss Hydraulics,,,,860 Blankenship Road,,TN,38059,,(731) 627-2531,,,http://www.danfossw.com,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/danfoss-hydraulics-1322,,,,Manufacturers,,dyerchamber,,,,,,,,,2022-12-01 15:54:36,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Develey Mustard & Condiments Corporation,,,,2630 Fort Hudson Road,,TN,38024,,(731) 259-6218,,,http://www.develeyusa.com,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/develey-mustard-condiments-corporation-3244,,,,,,dyerchamber,,,,,,,,,2022-12-01 15:54:36,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Dynamix Physical Therapy,,,,"470 Mall Blvd., Suite D",,Tennessee,38024,,(731) 259-9995,,,,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/dynamix-physical-therapy-3410,,,,Physical Therapy,,dyerchamber,,,,,,,,,2022-12-01 15:54:36,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Dyer County Tax Assessor,,,,101 West Court Street,,TN,38024,,(731) 286-7804,,,http://www.,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/dyer-county-tax-assessor-1258,,,,Government,,dyerchamber,,,,,,,,,2022-12-01 15:54:37,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Maple Ridge Assisted Living,,,,705 Lake Road,,TN,38024,,(731) 286-6725,,,http://www.mapleridgeassistedliving.com,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/maple-ridge-assisted-living-dyersburg-1607,,,,Assisted Living Facilities,,dyerchamber,,,,,,,,,2022-12-01 15:54:37,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Dyersburg Funeral Home,,,,420 Highway 51 Bypass W.,,TN,38024,,(731) 285-3021,,,http://www.dyersburgfuneral.net,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/dyersburg-funeral-home-dyersburg-1279,,,,Funeral Homes,,dyerchamber,,,,,,,,,2022-12-01 15:54:37,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Dyersburg Kiwanis Club,,,,PO Box 22,,TN,38025-0022,,,,,http://www.,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/dyersburg-kiwanis-club-1558,,,,Clubs/Organizations,,dyerchamber,,,,,,,,,2022-12-01 15:54:37,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Dyer County Community Cancer Fund,,,,620 A Mall Blvd,,TN,38024,,(731) 288-8005,,,,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/dyer-county-community-cancer-fund-dyersburg-3047,,,,Clubs/Organizations,,dyerchamber,,,,,,,,,2022-12-01 15:54:37,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Damascus,,,,333 S. Mill Ave.,,TN,38024,,(731) 334-9772,,,,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/damascus-3044,,,,Addiction Recovery,,dyerchamber,,,,,,,,,2022-12-01 15:54:37,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Manpower West Tennessee,,,,"1160 Highway 51 Bypass, Ste. A",,TN,38024,,(731) 285-3124,,,http://www.Manpower-NWTN.com,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/manpower-west-tennessee-dyersburg-1606,,,,Employment Service,,dyerchamber,,,,,,,,,2022-12-01 15:54:37,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
,,,,,,,,,,,,,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list,,,,,,dyerchamber,,,,,,,,,2022-12-01 15:54:37,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
MedSouth Medical Center,,,,1700 Woodlawn,,TN,38024,,(731) 287-4500,,,http://www.http:/www.medsouth.net,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/medsouth-medical-center-dyersburg-1624,,,,Physicians/Clinics,,dyerchamber,,,,,,,,,2022-12-01 15:54:37,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Merle Norman,,,,490 B Highway 51 ByPass W,,TN,38024,,(731) 285-8441,,,http://www.,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/merle-norman-dyersburg-1630,,,,Cosmetics,,dyerchamber,,,,,,,,,2022-12-01 15:54:37,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Medsouth Healthcare,,,,1700 Woodlawn Avenue,,TN,38024,,(731) 287-4566,,,http://www.,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/medsouth-healthcare-dyersburg-2036,,,,Physicians/Clinics,,dyerchamber,,,,,,,,,2022-12-01 15:54:37,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Moody Properties Inc.,,,,PO Box 1505,,TN,38025-1505,,(731) 285-8318,,,http://www.,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/moody-properties-inc-dyersburg-1650,,,,Agri-Business,,dyerchamber,,,,,,,,,2022-12-01 15:54:37,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Metro Industrial Jobs,,,,508 Troy Ave,,TN,38024,,(731) 287-9568,,,http://www.,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/metro-industrial-jobs-2091,,,,Employment Service,,dyerchamber,,,,,,,,,2022-12-01 15:54:37,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Matt Varino,,,,,,TN,38024,,(731) 693-0367,,,,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/matt-varino-3434,,,,,,dyerchamber,,,,,,,,,2022-12-01 15:54:38,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
"MNB Architecture, PC",,,,3740 Business Drive,,TN,38125,,(901) 683-7667,,,http://www.,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/mnb-architecture-pc-1619,,,,Architects/Engineers,,dyerchamber,,,,,,,,,2022-12-01 15:54:38,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
McDonald's Restaurant,,,,575 Mall Blvd. Suite M,,TN,38024,,(731) 285-1598,,,http://www.,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/mcdonald-s-restaurant-dyersburg-1837,,,,Restaurants,,dyerchamber,,,,,,,,,2022-12-01 15:54:38,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
McClure Associates,,,,317 W. Market Street,,TN,38024,,(731) 285-5316,,,,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/mcclure-associates-dyersburg-317-w-market-street-3004,,,,Consulting,,dyerchamber,,,,,,,,,2022-12-01 15:54:38,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
"Newbern Discount Drug, LLC",,,,"625 West Main Street, Suite A",,TN,38059,,(731) 627-9573,,,http://www.newberndrug.com,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/newbern-discount-drug-llc-newbern-1668,,,,Pharmacies/Drug Stores,,dyerchamber,,,,,,,,,2022-12-01 15:54:38,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
McDowell Center for Children,,,,711 Highway 51 Bypass South,,TN,38024,,(731) 286-2861,,,http://www.,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/mcdowell-center-for-children-1618,,,,Behavioral Health,,dyerchamber,,,,,,,,,2022-12-01 15:54:38,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
McIver's Grant Public Library,,,,410 West Court Street,,TN,38024,,(731) 285-5032,,,http://www.mciversgrantpubliclibrary.org,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/mciver-s-grant-public-library-2856,,,,Public Library,,dyerchamber,,,,,,,,,2022-12-01 15:54:38,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Nortek Global HVAC,,,,2800 Hoff Road,,TN,38024,,(731) 288-3200,,,http://www.,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/nortek-global-hvac-1677,,,,Manufacturers,,dyerchamber,,,,,,,,,2022-12-01 15:54:38,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Northwest TN Workforce Board,,,,313 West Cedar Street,,TN,38024,,(731) 286-3585,,,http://www.northwesttncareercenter.org,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/american-job-center-2057,,,,Education,,dyerchamber,,,,,,,,,2022-12-01 15:54:38,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
"North Delta Crop Consulting, LLC",,,,440 Parker Road,,TN,38024,,(731) 571-5076,,,,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/north-delta-crop-consulting-llc-dyersburg-3054,,,,Agri-Business,,dyerchamber,,,,,,,,,2022-12-01 15:54:38,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Newbern Housing Authority,,,,PO Box 100,,TN,38059,,(731) 627-2142,,,http://www.newbernhousing.org,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/newbern-housing-authority-newbern-1670,,,,Rentals/Housing & Apartments,,dyerchamber,,,,,,,,,2022-12-01 15:54:38,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Neighborhood Pharmacy,,,,1954 St. John Ave. Suite 2,,TN,38024,,(731) 259-0404,,,,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/neighborhood-pharmacy-3303,,,,Pharmacies/Drug Stores,,dyerchamber,,,,,,,,,2022-12-01 15:54:38,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Northwest Dyersburg Utility District,,,,PO Box 159,,TN,380250159,,(731) 285-4114,,,http://www.,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/northwest-dyersburg-utility-district-dyersburg-1683,,,,Utility Services,,dyerchamber,,,,,,,,,2022-12-01 15:54:38,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
Newbern Food Rite #22,,,,120 E Highway 77,,TN,38059,,(731) 627-6186,,,http://www.,,Business,,,,https://business.dyerchamber.com/list,https://business.dyerchamber.com/list/member/newbern-food-rite-22-newbern-1669,,,,Grocery/Convenience Stores,,dyerchamber,,,,,,,,,2022-12-01 15:54:38,The easy way to find businesses and members in the Dyersburg/Dyer County Chamber of Commerce
